time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.559999999999991,-4.11209560488619,-5.775989592442484,27.385417509633534,0.038184801629198795,6.209224689092091,0.0,-1.767465642130372,-2.1119986517786966,6.533294262754597,0.06705792934703896,-0.018167547663250704,0.0,509.48692703416276,511.5262650153936,511.7223444163509,510.3991381740755
4.6199999999999894,-4.216962703549951,-5.9022108057999665,27.778372838016868,0.041939205168057825,6.2078885839080105,0.0,-1.7279772217757694,-2.095030703347744,6.565069464791441,0.05162393866243102,-0.03208278979725522,0.0,453.3488456393081,452.2290825489587,453.06290162674304,451.82271525144796
4.679999999999988,-4.319011159293954,-6.027114815542576,28.178726120345452,0.04512295929743626,6.206240983219269,0.0,-1.6734912756283218,-2.068116272291539,6.778856057907261,0.055793900946950754,-0.019528979590942106,0.0,506.1342375532119,507.0369935618385,506.0791439762266,506.3807203858176
4.739999999999987,-4.4183500990488636,-6.150682589476562,28.58412975805242,0.048548188603598774,6.205144383905784,0.0,-1.6376650288744639,-2.0505263352645584,6.734869990173459,0.05955475570385295,-0.015882954847283866,0.0,431.12968710824606,431.43776200687233,431.09179110130003,431.4118824524488
4.799999999999986,-4.515155570589915,-6.272911822316499,28.991488696352604,0.052782704714428696,6.204140103816798,0.0,-1.5890992751033803,-2.023406289369426,6.843159280866443,0.08653913163643777,-0.018505315468091824,0.0,477.7241416937527,477.52420692436027,477.2572557969915,479.3160777882172
4.859999999999984,-4.6092203119629085,-6.393557194445774,29.402818242659247,0.05775912703369546,6.202547351843652,0.0,-1.5462564891520247,-1.9976582155963754,6.867713393013719,0.07455016516814639,-0.051937481384064114,0.0,454.36623893665956,451.6770362234031,455.046418929177,454.09084017286835
4.919999999999983,-4.7003554561415255,-6.512341690517517,29.819511716498365,0.06211859521538621,6.199307185037647,0.0,-1.4912820225593875,-1.9613929020352183,7.0211943404023485,0.06857802494389736,-0.05848945394271121,0.0,491.84689556111255,491.35966984985413,493.59935363494185,493.1618364478722
4.979999999999982,-4.78827056330306,-6.628970026934885,30.243580305677767,0.06622506739929701,6.196580707614196,0.0,-1.438936518149019,-1.9258353869553482,7.113890005100685,0.06816628669579441,-0.027404212123469517,0.0,474.99382295462,477.3709893501243,476.7852238927422,476.7569420298708
5.0399999999999805,-4.873362383773539,-6.743666121395002,30.668946490181938,0.07068486394359486,6.195441223210068,0.0,-1.3972902446555464,-1.8970006564149098,7.065283691960042,0.08444330904881436,-0.005988845491886971,0.0,432.792573110643,434.5917575121783,433.0157557088212,434.38761908259124
5.099999999999979,-4.955979996250442,-6.856594930383207,31.09086628561634,0.07577791671001322,6.194959157909437,0.0,-1.3565249109369641,-1.8668697423331841,6.999109376797022,0.085751186756043,-0.012476400178346541,0.0,428.044939628178,427.4924518818722,426.72878891681466,426.8466838748571
5.159999999999978,-5.03590201445196,-6.967431989112993,31.5114635651048,0.08081832863340477,6.1954799907008855,0.0,-1.3075194458341788,-1.8272437685865013,7.020669254189481,0.08027026442008206,0.03343204063230928,0.0,451.97626959940396,455.66210064685504,455.56740873747384,455.1344172134108
5.219999999999977,-5.112587776939447,-7.075515468240816,31.93681748414133,0.08533080946512772,6.197554010884824,0.0,-1.2489171882887862,-1.7750932217951543,7.156963573052619,0.0624412172160018,0.0367450085841953,0.0,488.400841362409,488.64830671891036,490.6777169192104,489.3558360150632
5.279999999999975,-5.1861888568192285,-7.180769771041198,32.365748871452475,0.08914425716604057,6.200302000787978,0.0,-1.2046137541460196,-1.7330394118997356,7.140814475900594,0.06570040806540972,0.059565229748792595,0.0,444.02208033472374,445.8919198672335,444.40655980713404,444.6766304633464
5.339999999999974,-5.257101176862428,-7.283352867354589,32.79458020696357,0.09289838881386814,6.2038631694773745,0.0,-1.159409237842055,-1.6860440336652576,7.153449684936475,0.05542987087843299,0.0589247411546477,0.0,452.77063716413136,452.7214920823933,455.0475473664982,454.22714308573256
5.399999999999973,-5.325276048787869,-7.382951630442242,33.225177058227196,0.09614095610861728,6.207331758917567,0.0,-1.113396586442637,-1.6336105977575461,7.199457865087241,0.0511145408917894,0.05548218651215529,0.0,464.2209268880849,463.95280209628805,464.53617191701403,464.19937335150433
5.4599999999999715,-5.391143069748445,-7.4798440628830125,33.65331704547017,0.09943414860689792,6.211779282178615,0.0,-1.0823490806678122,-1.5958219763535675,7.072591072901011,0.06152469847985548,0.09701936550958633,0.0,407.16447811552655,410.8691207567109,408.19653220535656,409.12702186238556
5.51999999999997,-5.455034073269449,-7.574174621635418,34.07625547652677,0.1027181331494127,6.217609929871408,0.0,-1.0477563081755281,-1.5481950941235618,7.025582624326772,0.03552176390870427,0.09749155223666865,0.0,433.559076759895,433.60709204278584,435.6961496069708,433.5180717671447
5.579999999999969,-5.516673516205759,-7.665175030709504,34.500402434540405,0.10541393437820101,6.223251344423321,0.0,-1.0074634406187373,-1.484929653659338,7.112076730594713,0.05910663739769879,0.0859910903633194,0.0,475.19242798463597,474.3166415620962,474.75632952873775,476.56385958277616
5.639999999999968,-5.576014286568836,-7.752340035736493,34.929487672764814,0.10915748154910876,6.228450980997987,0.0,-0.971068360033782,-1.4202352908316154,7.190239387079902,0.06826269541897319,0.08796625212890082,0.0,475.7641982582376,475.92109433287357,471.5028854374177,472.21242752394977
5.699999999999966,-5.633488741889696,-7.83598790140816,35.35920793516695,0.11289491063330193,6.234275451102587,0.0,-0.9451380933855084,-1.367652927969115,7.134054579479291,0.04635196114614039,0.1108974148408017,0.0,432.1206697689986,434.05801329913976,433.7998561077374,431.9583496104891
5.759999999999965,-5.689300885095588,-7.915953866344408,35.78963526294411,0.11536445713890764,6.240733203919291,0.0,-0.9159090131791108,-1.2976400543768023,7.2129755275908884,0.027956695104381667,0.10013343426610026,0.0,475.402417504646,474.5860513085957,474.86996253500456,473.4571894887784
5.819999999999964,-5.743795607862036,-7.992543742144158,36.2172263509171,0.11835386968142547,6.246804407933329,0.0,-0.9008859651213247,-1.2550471009224564,7.041034423788024,0.07505912746687257,0.10321264881974285,0.0,394.70543740176873,394.99985675692807,390.85403208414357,395.22244651418174
5.879999999999963,-5.797235460109152,-8.065772342128325,36.6408118831089,0.12312612656658306,6.253238961375558,0.0,-0.8810130049298275,-1.1854775649639429,7.078192211034342,0.08725097305777303,0.1142760706832768,0.0,461.21821450637026,462.10094049311033,460.0417374729282,461.0111060074829
5.939999999999961,-5.849556017867988,-8.134535549771272,37.06817172760326,0.12843691003933522,6.25995344693488,0.0,-0.863680368072925,-1.1061445532671985,7.166522039240482,0.09092316658491567,0.10669812048264138,0.0,477.5541808253149,476.98580778411736,476.871202082815,477.157614691363
5.99999999999996,-5.90103684113816,-8.19883047836863,37.49769406397388,0.13486037976446763,6.266331988591972,0.0,-0.8528693570854347,-1.0364725906872596,7.150905173420105,0.12790789161794447,0.10551994365276773,0.0,446.58688451130826,446.5005890378017,444.91183858114636,447.9397903668198
6.059999999999959,-5.952002605679207,-8.259065114175023,37.92451252746193,0.1421994709218053,6.272601830220982,0.0,-0.8464473531532816,-0.9706947216131131,7.076746208057884,0.10777387308305521,0.10237133963052382,0.0,427.48484119278476,427.226381490452,428.39035736585527,426.68836651417746
6.1199999999999575,-6.002648472198942,-8.31482091374927,38.349763051507225,0.148645226516682,6.278510829016749,0.0,-0.8422836695627148,-0.8872439118551801,7.098036460800573,0.10673157860321511,0.08928746921958833,0.0,458.3536200042526,457.3203109280914,456.8536987206084,456.78035680355873
6.179999999999956,-6.053157836971751,-8.365843319958044,38.773641659882834,0.15545063857981756,0.0007471144569564103,0.0,-0.8417686919232734,-0.8129051068086542,7.031546044567786,0.12424176125753268,0.09242136083845272,0.0,429.7551496097007,430.0279052227484,428.75869371578386,430.25591922329676
6.239999999999955,-6.103723327590468,-8.41200775297379,39.195302811189165,0.16301830147168506,0.006513853813441273,0.0,-0.8442285231623387,-0.7252333715797813,7.023741710988414,0.12965199201228936,0.10262198208873091,0.0,447.4894834996844,448.32702713791764,448.09004358050413,448.544065569072
6.299999999999954,-6.154563184414903,-8.452226646024743,39.61977112781593,0.17070504406320275,0.012917199023404713,0.0,-0.8510664234594026,-0.614686815826591,7.1244227229504675,0.12484382939850461,0.11386379055557892,0.0,480.95813548517214,481.8179693350842,481.90690625501986,481.556834115195
6.359999999999952,-6.2058266378418665,-8.487110064512787,40.04184584575254,0.17806900807100856,0.01932697799252825,0.0,-0.8581313025019432,-0.5474322556545475,6.9456724165460235,0.1181405877631741,0.08656785923795202,0.0,393.2379680215604,390.7117546293028,392.284702552672,391.6773862964966
6.419999999999951,-6.2576875730844606,-8.51698531354009,40.45801446114416,0.18490694308211175,0.024350003150347632,0.0,-0.8709995175096634,-0.44777538702634456,6.926549050644802,0.10394493922203865,0.0773044589489903,0.0,444.7081459868754,443.95422060503176,445.0956034929501,443.94348086880194
6.47999999999995,-6.310384672061306,-8.540908132545285,40.872222608275365,0.1909075457418581,0.029069943990252867,0.0,-0.8859534385351293,-0.3490815400347716,6.880476379554061,0.0906812155946362,0.08125637750418788,0.0,435.1713726216048,435.50721125669133,436.8491859078341,435.7502474188675
